Lane	Stock	JulDate	Fish	Vial	Tray	CatchDate	Year	Contact	SampleName	Comments	Identification	
20	1078	214	142	47861-05	3162	2006-08-02	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
21	1078	214	120	47862-06	3162	2006-08-02	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
22	1078	215	67	47863-02	3162	2006-08-03	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
23	1078	215	143	47864-01	3162	2006-08-03	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
24	1078	215	27	47864-07	3162	2006-08-03	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
25	1078	215	87	47864-08	3162	2006-08-03	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
26	1078	215	11	47864-09	3162	2006-08-03	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
27	1078	215	96	47865-01	3162	2006-08-03	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
28	1078	215	127	47865-02	3162	2006-08-03	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
29	1078	215	30	47865-05	3162	2006-08-03	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
30	1078	215	112	47865-06	3162	2006-08-03	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
31	1078	215	10	47865-07	3162	2006-08-03	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
32	1078	215	76	47866-01	3162	2006-08-03	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
33	1078	215	43	47866-02	3162	2006-08-03	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
34	1078	216	95	47866-05	3162	2006-08-04	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
35	1078	216	26	47868-03	3162	2006-08-04	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
36	1078	216	84	47868-04	3162	2006-08-04	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
37	1078	216	36	47868-06	3162	2006-08-04	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
38	1078	216	40	47868-09	3162	2006-08-04	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
39	1078	217	94	47869-02	3162	2006-08-05	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
40	1078	217	46	47869-03	3162	2006-08-05	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
41	1078	217	108	47869-04	3162	2006-08-05	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
42	1078	218	4	47869-08	3162	2006-08-06	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
43	1078	218	6	47870-03	3162	2006-08-06	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
44	1078	219	13	47870-05	3162	2006-08-07	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
45	1078	219	103	47870-08	3162	2006-08-07	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
46	1078	220	18	47871-07	3162	2006-08-08	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
47	1078	220	45	47872-01	3162	2006-08-08	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
49	1078	220	150	47872-03	3162	2006-08-08	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
50	1078	221	144	47872-09	3162	2006-08-09	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
51	1078	221	55	47873-03	3162	2006-08-09	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
52	1078	221	74	47873-04	3162	2006-08-09	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
53	1078	221	79	47873-05	3162	2006-08-09	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
54	1078	222	14	47873-06	3162	2006-08-10	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
55	1078	222	147	47873-07	3162	2006-08-10	 2006	Harding (Joel)	Yukon River Retrospective FW 2006		20180057	
56	1078	222	32	47873-09	3162	2006-08-10	 2006	Harding (Joel)	Yukon River Retrospective FW 2006	End of 2006 batch	20180057	
57	1079	189	26	65302-04	3162	2007-07-08	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
58	1079	191	70	65302-10	3162	2007-07-10	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
59	1079	192	22	65303-08	3162	2007-07-11	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
60	1079	191	106	65305-07	3162	2007-07-10	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
61	1079	192	13	65306-01	3162	2007-07-11	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
62	1079	194	114	65307-06	3162	2007-07-13	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
63	1079	194	45	65308-05	3162	2007-07-13	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
64	1079	194	130	65308-09	3162	2007-07-13	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
65	1079	194	146	65309-02	3162	2007-07-13	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
66	1079	194	19	65309-05	3162	2007-07-13	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
67	1079	195	90	65311-01	3162	2007-07-14	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
68	1079	195	97	65311-08	3162	2007-07-14	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
69	1079	195	135	65313-02	3162	2007-07-14	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
70	1079	195	12	65313-03	3162	2007-07-14	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
71	1079	195	148	65313-09	3162	2007-07-14	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
72	1079	195	91	65313-10	3162	2007-07-14	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
73	1079	195	136	65314-02	3162	2007-07-14	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
74	1079	196	42	65315-04	3162	2007-07-15	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
75	1079	196	20	65315-08	3162	2007-07-15	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
76	1079	196	4	65316-03	3162	2007-07-15	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
77	1079	196	103	65316-09	3162	2007-07-15	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
78	1079	199	151	65375-05	3162	2007-07-18	 2007	Harding (Joel)	Yukon River Retrospective FW 2007	65317-07 (Fish #25) replaced (missing scale)	20180057	
79	1079	196	25	65317-07	3162	2007-07-15	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
80	1079	196	133	65318-03	3162	2007-07-15	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
81	1079	196	128	65318-06	3162	2007-07-15	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
82	1079	197	69	65318-10	3162	2007-07-16	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
83	1079	197	79	65319-01	3162	2007-07-16	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
84	1079	197	127	65319-09	3162	2007-07-16	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
85	1079	197	40	65320-02	3162	2007-07-16	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
86	1079	197	78	65320-04	3162	2007-07-16	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
87	1079	197	47	65320-05	3162	2007-07-16	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
88	1079	197	125	65321-05	3162	2007-07-16	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
89	1079	197	87	65322-03	3162	2007-07-16	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
90	1079	197	17	65322-05	3162	2007-07-16	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
91	1079	197	48	65322-08	3162	2007-07-16	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
92	1079	197	5	65323-01	3162	2007-07-16	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
93	1079	197	80	65323-04	3162	2007-07-16	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
94	1079	198	84	65324-05	3162	2007-07-17	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
95	1079	199	143	65325-07	3162	2007-07-18	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
96	1079	199	124	65325-09	3162	2007-07-18	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
1	1079	199	57	65326-09	3163	2007-07-18	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
2	1079	199	142	65327-08	3163	2007-07-18	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
3	1079	200	51	65330-07	3163	2007-07-19	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
4	1079	200	82	65330-09	3163	2007-07-19	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
5	1079	200	50	65330-10	3163	2007-07-19	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
6	1079	194	152	65352-01	3163	2007-07-13	 2007	Harding (Joel)	Yukon River Retrospective FW 2007	65331-09 (Fish #60) replaced (missing scale)	20180057	
7	1079	201	21	65331-10	3163	2007-07-20	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
8	1079	201	46	65333-02	3163	2007-07-20	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
9	1079	202	23	65333-10	3163	2007-07-21	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
10	1079	202	85	65334-08	3163	2007-07-21	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
11	1079	202	39	65335-05	3163	2007-07-21	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
12	1079	202	32	65335-07	3163	2007-07-21	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
13	1079	203	54	65336-03	3163	2007-07-22	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
14	1079	204	129	65338-07	3163	2007-07-23	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
15	1079	205	138	65339-09	3163	2007-07-24	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
16	1079	205	59	65340-07	3163	2007-07-24	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
17	1079	205	112	65341-02	3163	2007-07-24	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
18	1079	205	76	65341-06	3163	2007-07-24	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
19	1079	205	100	65341-07	3163	2007-07-24	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
20	1079	205	111	65342-01	3163	2007-07-24	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
21	1079	205	41	65342-07	3163	2007-07-24	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
22	1079	205	95	65342-08	3163	2007-07-24	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
23	1079	205	88	65342-10	3163	2007-07-24	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
24	1079	205	1	65343-06	3163	2007-07-24	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
25	1079	206	137	65345-05	3163	2007-07-25	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
26	1079	207	110	65346-04	3163	2007-07-26	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
27	1079	207	105	65346-07	3163	2007-07-26	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
28	1079	207	149	65346-09	3163	2007-07-26	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
29	1079	207	34	65347-04	3163	2007-07-26	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
30	1079	207	58	65347-08	3163	2007-07-26	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
31	1079	207	126	65348-03	3163	2007-07-26	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
32	1079	208	141	65350-01	3163	2007-07-27	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
33	1079	208	81	65350-06	3163	2007-07-27	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
34	1079	208	56	65350-09	3163	2007-07-27	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
35	1079	194	31	65352-10	3163	2007-07-13	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
36	1079	194	99	65353-05	3163	2007-07-13	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
37	1079	194	145	65353-10	3163	2007-07-13	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
38	1079	194	150	65354-05	3163	2007-07-13	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
39	1079	194	62	65354-08	3163	2007-07-13	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
40	1079	195	83	65355-02	3163	2007-07-14	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
41	1079	195	27	65355-04	3163	2007-07-14	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
42	1079	195	94	65356-08	3163	2007-07-14	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
43	1079	195	53	65357-07	3163	2007-07-14	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
44	1079	195	3	65357-08	3163	2007-07-14	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
45	1079	195	134	65357-09	3163	2007-07-14	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
46	1079	195	77	65358-01	3163	2007-07-14	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
47	1079	196	131	65359-07	3163	2007-07-15	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
49	1079	196	117	65360-01	3163	2007-07-15	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
50	1079	196	119	65360-08	3163	2007-07-15	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
51	1079	196	115	65360-09	3163	2007-07-15	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
52	1079	196	61	65361-01	3163	2007-07-15	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
53	1079	196	101	65361-10	3163	2007-07-15	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
54	1079	196	139	65362-04	3163	2007-07-15	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
55	1079	196	104	65362-05	3163	2007-07-15	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
56	1079	196	68	65362-07	3163	2007-07-15	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
57	1079	196	52	65364-08	3163	2007-07-15	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
58	1079	196	132	65365-07	3163	2007-07-15	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
59	1079	197	98	65367-01	3163	2007-07-16	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
60	1079	197	18	65367-02	3163	2007-07-16	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
61	1079	197	74	65367-10	3163	2007-07-16	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
62	1079	197	43	65368-02	3163	2007-07-16	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
63	1079	197	107	65369-05	3163	2007-07-16	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
64	1079	197	67	65370-03	3163	2007-07-16	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
65	1079	197	63	65370-04	3163	2007-07-16	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
66	1079	198	121	65371-02	3163	2007-07-17	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
67	1079	198	24	65372-03	3163	2007-07-17	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
68	1079	198	11	65372-06	3163	2007-07-17	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
69	1079	198	120	65372-08	3163	2007-07-17	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
70	1079	198	36	65372-09	3163	2007-07-17	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
71	1079	198	15	65373-03	3163	2007-07-17	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
72	1079	198	118	65373-09	3163	2007-07-17	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
73	1079	198	92	65374-02	3163	2007-07-17	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
74	1079	199	93	65374-06	3163	2007-07-18	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
75	1079	199	2	65375-07	3163	2007-07-18	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
76	1079	199	89	65376-02	3163	2007-07-18	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
77	1079	199	144	65376-08	3163	2007-07-18	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
78	1079	199	35	65377-08	3163	2007-07-18	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
79	1079	200	113	65378-02	3163	2007-07-19	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
80	1079	200	109	65379-02	3163	2007-07-19	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
81	1079	200	116	65379-04	3163	2007-07-19	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
82	1079	200	75	65380-08	3163	2007-07-19	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
83	1079	201	102	65381-05	3163	2007-07-20	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
84	1079	201	16	65383-07	3163	2007-07-20	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
85	1079	202	28	65384-07	3163	2007-07-21	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
86	1079	202	72	65385-01	3163	2007-07-21	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
87	1079	202	122	65385-09	3163	2007-07-21	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
88	1079	202	96	65385-10	3163	2007-07-21	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
89	1079	202	55	65386-02	3163	2007-07-21	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
90	1079	203	123	65386-09	3163	2007-07-22	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
91	1079	203	65	65387-03	3163	2007-07-22	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
92	1079	203	66	65387-08	3163	2007-07-22	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
93	1079	203	9	65388-02	3163	2007-07-22	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
94	1079	200	153	65378-03	3163	2007-07-19	 2007	Harding (Joel)	Yukon River Retrospective FW 2007	65389-01 (Fish #06) replaced (missing scale)	20180057	
95	1079	204	30	65389-05	3163	2007-07-23	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
96	1079	204	147	65389-07	3163	2007-07-23	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
1	1079	204	38	65390-06	3164	2007-07-23	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
2	1079	204	33	65390-09	3164	2007-07-23	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
3	1079	204	29	65391-01	3164	2007-07-23	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
4	1079	204	86	65391-04	3164	2007-07-23	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
5	1079	205	37	65392-08	3164	2007-07-24	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
6	1079	206	10	65394-07	3164	2007-07-25	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
7	1079	206	140	65395-03	3164	2007-07-25	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
8	1079	206	73	65395-04	3164	2007-07-25	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
9	1079	206	64	65395-10	3164	2007-07-25	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
10	1079	206	71	65396-02	3164	2007-07-25	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
11	1079	206	7	65396-05	3164	2007-07-25	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
12	1079	206	49	65397-01	3164	2007-07-25	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
13	1079	206	8	65398-05	3164	2007-07-25	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
14	1079	206	44	65398-07	3164	2007-07-25	 2007	Harding (Joel)	Yukon River Retrospective FW 2007		20180057	
15	1079	207	14	65399-04	3164	2007-07-26	 2007	Harding (Joel)	Yukon River Retrospective FW 2007	End of 2007 batch	20180057	
16	1080	188	84	75451-06	3164	2008-07-06	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
17	1080	189	4	75451-09	3164	2008-07-07	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
18	1080	189	127	75451-10	3164	2008-07-07	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
19	1080	190	64	75452-09	3164	2008-07-08	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
20	1080	191	39	75454-03	3164	2008-07-09	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
21	1080	191	8	75454-05	3164	2008-07-09	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
22	1080	192	6	75454-10	3164	2008-07-10	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
23	1080	192	139	75455-03	3164	2008-07-10	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
24	1080	192	109	75455-04	3164	2008-07-10	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
25	1080	193	140	75455-10	3164	2008-07-11	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
26	1080	193	145	75456-08	3164	2008-07-11	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
27	1080	194	111	75458-08	3164	2008-07-12	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
28	1080	194	89	75458-09	3164	2008-07-12	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
29	1080	194	102	75459-08	3164	2008-07-12	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
30	1080	194	104	75459-09	3164	2008-07-12	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
31	1080	194	41	75460-07	3164	2008-07-12	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
32	1080	195	78	75460-08	3164	2008-07-13	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
33	1080	195	121	75461-02	3164	2008-07-13	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
34	1080	195	72	75462-03	3164	2008-07-13	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
35	1080	195	60	75462-04	3164	2008-07-13	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
36	1080	195	122	75463-01	3164	2008-07-13	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
37	1080	196	134	75463-04	3164	2008-07-14	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
38	1080	196	81	75463-06	3164	2008-07-14	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
39	1080	196	32	75464-02	3164	2008-07-14	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
40	1080	196	19	75464-03	3164	2008-07-14	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
41	1080	196	99	75465-03	3164	2008-07-14	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
42	1080	196	3	75465-05	3164	2008-07-14	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
43	1080	197	117	75467-07	3164	2008-07-15	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
44	1080	198	14	75468-04	3164	2008-07-16	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
45	1080	198	34	75469-04	3164	2008-07-16	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
46	1080	198	146	75469-05	3164	2008-07-16	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
47	1080	199	93	75472-05	3164	2008-07-17	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
49	1080	199	59	75473-02	3164	2008-07-17	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
50	1080	200	40	75473-09	3164	2008-07-18	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
51	1080	200	141	75474-04	3164	2008-07-18	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
52	1080	206	151	75504-02	3164	2008-07-24	 2008	Harding (Joel)	Yukon River Retrospective FW 2008	75474-08 (Fish #01) replaced (missing scale)	20180057	
53	1080	200	110	75475-06	3164	2008-07-18	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
54	1080	200	106	75475-09	3164	2008-07-18	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
55	1080	200	138	75476-02	3164	2008-07-18	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
56	1080	201	21	75478-01	3164	2008-07-19	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
57	1080	201	27	75478-08	3164	2008-07-19	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
58	1080	201	142	75479-04	3164	2008-07-19	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
59	1080	201	70	75479-07	3164	2008-07-19	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
60	1080	201	129	75479-09	3164	2008-07-19	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
61	1080	201	88	75480-09	3164	2008-07-19	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
62	1080	201	149	75481-02	3164	2008-07-19	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
63	1080	201	18	75481-09	3164	2008-07-19	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
64	1080	201	130	75482-01	3164	2008-07-19	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
65	1080	201	113	75482-04	3164	2008-07-19	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
66	1080	202	13	75483-04	3164	2008-07-20	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
67	1080	202	150	75483-06	3164	2008-07-20	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
68	1080	202	11	75483-08	3164	2008-07-20	 2008	Harding (Joel)	Yukon River Retrospective FW 2008		20180057	
